"x"
274.763072325652
238.727788466316
268.579881501774
284.145519784214
297.093628743929
275.05151693828
284.246971961729
296.308455306653
297.387496611923
302.46226002291
285.35865151236
281.121124900068
298.988489496858
303.671484512643
310.458927913851
289.03518950674
286.600514304388
286.87679735161
286.991390442847
281.182801119656
255.630600910853
283.134875726123
284.236810020667
312.470614331796
310.432410595281
322.986753064191
304.535775314343
300.855103086759
287.627753431539
317.959348753935
343.932694439014
313.915753339368
341.336470194042
340.653298129956
348.167023523415
342.00467078835
370.645661565826
340.708916880129
334.432335511896
320.831652857484
316.640373918765
331.635323813704
316.83794061246
325.477749422118
313.666453777911
320.251969957642
310.012623480621
317.982694570716
286.59523949087
298.288556735464
290.800289973785
282.390044556764
292.307074294422
285.675192471118
283.821910462908
291.895692581337
296.436921573685
307.619583058723
297.383756462721
294.89106706379
300.592906802883
284.870881244519
273.696003954615
288.452547290689
290.249294844493
293.421258852977
284.370021860679
295.338042258671
300.666027272376
280.774710322803
307.992489389991
308.347406388087
316.341886377342
325.641775441155
324.804045541512
314.816669734452
331.202347826181
318.099937777371
325.438966983615
320.871850702806
315.186007819134
328.052780808588
351.956192666322
304.554237192078
303.521658043209
305.942184354576
299.538368326044
301.274356247769
308.189405460909
292.698212763701
276.022364725814
289.102603829117
289.527473164833
285.945082006545
288.475883577123
308.203412037651
296.349350624673
295.92766876956
288.722758315366
306.86749087491
327.597016537791
320.755735488339
311.165232371031
324.34002926187
316.433173573104
323.406451502367
334.095087468348
335.206845821937
319.644115900032
309.782166084621
331.550693686674
321.45467701731
316.889089727175
341.248780552577
303.220512029115
297.156429183333
308.650550811972
301.736948293872
300.745638636618
293.134597271423
291.603111734122
270.933784128494
267.135651197359
277.020303536085
257.254248536878
283.642326744416
282.390109806319
279.136867991087
269.975643108342
253.290031988723
252.400293430119
265.595653239275
269.317062623011
300.042613259493
301.491273186156
296.833298529108
303.107877369195
296.622840391429
285.209681665425
281.556519908958
285.656902956004
291.341832660184
289.821369332642
295.013661794617
289.688046652395
279.920489508251
282.638605145972
277.257651762758
289.099006150686
283.911170938506
307.059314702574
313.290008455806
316.518925402368
322.019249314377
328.487045433081
326.494113601272
325.847473951755
324.821231959698
326.55147614067
330.015448967289
325.921019511672
316.264965508656
315.868436515056
328.658567938691
303.635127548685
306.141651190326
298.882630108808
294.538464612694
294.0756707394
281.215604612462
297.984134745592
307.730302843236
301.031781558441
306.714731000028
313.53112525206
314.836121220924
320.198961198312
314.295819898994
329.029425787652
320.83323066303
326.476240357584
322.633219708047
324.241031537331
324.163957977309
319.775572452918
325.940493108921
311.642478513429
317.074818305439
310.540575753585
310.941103345374
317.89900087656
320.02338621771
315.677852697015
312.247822271553
315.776251652658
306.86885868084
287.224914255892
309.474246406863
322.074633461053
303.090230193414
289.304577369394
298.584886810588
307.19414876415
304.395957892089
302.564199623247
299.467732533006
287.324427340995
279.914482574246
286.05982433405
282.783662366412
278.19956381495
271.885672560373
256.316536030427
256.471775951011
233.581544118191
233.374237880521
227.909002708684
225.696103013415
229.259128449527
241.775326670515
233.277917980209
285.742742400628
297.173299499594
307.517669668014
323.441595718842
314.253540544619
331.204874604384
337.203825562386
322.453664285916
348.037522105188
345.73048402047
347.634616787373
348.32926114233
340.759094396412
333.233175706776
323.708466052071
354.9857303223
313.294489856208
313.872017108229
305.979253380777
307.11855140127
301.64052666447
311.867881444683
298.856542955719
294.460726601635
288.998758263457
269.602524992524
251.386907644084
274.040155394369
264.325748174033
275.114193286526
284.426559905791
260.375472287566
286.090301669074
293.167766964403
297.35694889147
295.503614234602
294.545425358869
294.32091618722
315.843493254804
318.436795610529
301.824152882577
300.575991289398
304.578225236436
307.19374047555
320.76317254179
332.453438307244
304.449348161469
308.285728853595
305.03384752128
312.945930247677
317.350715005824
336.414221545498
318.010628065701
314.411617841094
319.561860507072
340.181964136654
324.101978387784
355.008898442895
364.695637882268
310.368059737557
323.848240442977
302.347379697816
298.373913271863
295.996163278876
295.325795698885
296.958050179309
289.48639532252
288.549179967712
247.067356109557
260.759093037135
256.729135618799
283.027633862606
301.236473385083
295.013657949597
302.331717932379
298.139600008102
302.147293641606
304.281590244906
298.604591247186
297.659169624175
289.27834777714
309.633451637199
317.811888008247
309.045269831784
314.673250528857
311.668796576874
305.707290399903
299.980098937713
306.057205899411
278.033495269259
307.755977534367
310.341130986684
318.286136903304
325.00757520135
319.953237307953
350.291688957188
328.375280673624
322.688312749449
316.815893882733
327.535572174192
326.714196025782
326.975711284533
328.797982356954
326.247288762126
311.225940616614
301.397743904127
306.06792543978
296.992212650334
290.687886627677
297.21357049884
291.165760097811
297.900511202582
293.327841809588
296.594564940353
292.479139269414
288.355073850969
297.418122504536
273.466642974662
293.381649839251
299.635226079068
284.939092139842
285.7043672424
289.288922885891
287.667811648678
278.651770644417
292.48151111523
293.154971353617
303.801552524223
